stock1,stock2,correlation
evo,glow,0.90256214549758917
emi,urg,0.90532489222434165
emi,svm,0.90580987096630683
emj,tis,-0.90355002641601834
evy,prk,0.93016019266044858
evy,parr,0.91622818901309466
evy,myo,0.92292835655522087
evy,glv,0.90091991367460766
dit,ecf,-0.92771972532385438
cmt,glu_a,-0.92416879716845735
cmt,pcg_g,-0.90354286593477673
cmt,msn,0.90480582107911589
emx,myo,0.9114824573716761
emx,prk,0.90973996079664388
emx,gvp,-0.94061946222791371
emx,glv,0.9387695481690369
crvp,yuma,0.90576664649177496
crvp,prk,-0.92494093414768208
crvp,gvp,0.90261015213694518
crvp,emx,-0.92620557718477792
nby,nen,-0.94316456122866033
nby,vfl,0.96245296493457455
htm,pcg_h,0.93918512252316044
htm,sens,0.90091473419625823
htm,wyy,0.91382450562832962
btx,ior,-0.90138470465686638
btx,ntip,-0.91394629662399574
btx,msl,0.91191665342255301
btx,enx,0.90596931164465633
nbh,seb,0.90675374527284969
nbo,pcg_h,0.91417109276996067
nbo,sga,0.93822980882287321
nbo,wyy,0.90928217186898541
nbo,trxc,0.90587738423431929
seb,tmq,0.92177557496085005
seb,teum,-0.90884714586794024
lng,mmv,0.90540684324581144
lng,visi,0.92905445014397781
lng,osg,0.9035760735281565
lng,pw,-0.9079320932261804
lng,trxc,0.90794217844215563
lng,msn,-0.90464955316210915
eman,imuc,0.93800737303800863
eman,tgb,0.90527829643667013
eman,enlk,0.90379605429904997
eman,gte,0.92270646633368236
eman,lov,0.93445658004098175
eman,rwc,0.94311783056835541
eman,pcg_g,0.91652675493987257
eman,reed,0.90099683489545834
eman,gss,0.9274585198953742
eman,sach,-0.91781431579577255
eman,glu,0.93300463468478023
nen,pcg_g,0.94503816965254028
nen,tgb,0.90665608137993547
nen,urg,0.92333675196125664
nen,reed,0.93910020916446513
nen,parr,0.92530722477158411
nen,sga,0.95774361221428672
nen,xtnt,0.90084541541289209
nen,ngd,0.90978394898779258
nen,tmq,0.93986290685267992
nen,uuuu,0.95287842742847551
nen,trxc,0.96234869729595451
nen,pzg,0.96831572704787405
mlss,tkat,0.92760167621257161
dla,emi,0.90721833581901179
dla,vfl,0.9560827691902134
dla,myo,0.91817288509280015
ast,mmv,0.91332228839135077
ast,nbo,0.90760336493683524
ast,ckx,0.94237144050482591
irt,vfl,0.94144631422302627
irt,nhc,0.90622568359644762
irt,nspr,0.93954672703594488
irt,jrjr,-0.91408462444144889
irt,ntip,0.90542038417981507
irt,tis,0.94788070990003381
irt,parr,0.91749977176263497
irt,myo,0.91838420160497669
irt,vnrx,0.9655871816328272
bgsf,mlss,0.91252077927481867
bgsf,mmv,0.95140834613451486
bgsf,syn,0.9271768190709766
bgsf,nbo,0.93207887583438453
bgsf,trxc,0.90645674365446327
bgsf,trx,-0.90790735843753678
bgsf,blj,0.97220701279222932
bdr,vfl,-0.93497366614862643
bdr,glu,0.91228956264617356
bdr,eman,0.9088825712759
ibio,nen,-0.90261419628071837
glo,nen,0.91473699941515718
glo,urg,0.90033332331583515
glo,trxc,0.91900793365256961
glo,reed,0.91134008374851372
glq,tmq,0.94109376509773057
glq,nog,0.90180163689270809
glq,teum,-0.91371362798004729
glq,seb,0.90803403419476802
cto,tmq,0.91600546604608479
glu,rvp,0.9190034650081006
glv,pcg_g,-0.91401805470503017
glv,myo,0.92273134401089973
canf,htm,0.90611754195820593
canf,elmd,0.90905697260581553
canf,pcg_h,0.95019353248057004
canf,lov,0.9012889410331254
canf,enlk,0.93301714642860245
canf,igc,0.95013978602044369
canf,sens,0.92962567785326722
canf,ssn,0.91019873195427825
canf,urg,0.93008764989945469
canf,wyy,0.95846465217520416
canf,ckx,0.90766860115461689
apt,bgsf,0.91396411548649736
tgb,vfl,0.95888429031950906
tgb,tis,0.90146649825933678
brg,htm,0.93858592428104937
brg,bzm,0.90282081623405908
fen,syn,0.92051388390468503
nnvc,urg,0.93741736730510394
nnvc,visi,0.91458598572056249
dnn,mpo,0.92775707500801652
msn,nby,0.95169028993439742
msn,tmq,-0.94543024175442036
msn,pcg_b,-0.92313908721623728
msn,prk,0.92270277962605207
msn,pcg_g,-0.95524150951617226
msn,myo,0.91524269085960774
msn,tgb,0.91078244993130619
msn,tis,0.91593677877754764
teum,tmq,-0.96217449913297215
cqp,ngd,0.90889159977205636
cqp,mmv,0.94381924016678631
cqp,pcg_a,-0.92800531837379374
cqp,pfnx,-0.90271725975915995
cqp,visi,0.94605350976633396
cqp,trxc,0.91239576082978768
cqp,vgz,0.91651374047622536
cqp,nbo,0.90401735415991791
srci,wyy,0.9248713827015298
inuv,mpo,0.95200755149042471
inuv,ssy,0.91974389913838595
hmg,vfl,-0.91816531237233978
ensv,sim,0.91146722694192106
ensv,tmq,0.91023856962278016
bcv,myo,-0.91383642852034508
bcv,eman,0.96764038934839114
bcv,msn,-0.91926177188828484
bcv,enx,0.9370056800945139
bcv,brg_d,0.91378749328289477
bcv,pcg_g,0.940147388365974
bcv,bzm,0.90078164568806551
bcv,egi,-0.90450567072930965
bcv,enlk,0.90356329967370352
cvu,ior,-0.90937879686749656
cvu,vfl,-0.93796365273947058
cvu,tis,-0.90862283285161294
cvu,ocx,0.91703072487005166
cvu,egi,-0.91702286536049016
caw,msl,0.9055472754918622
bpmx,lglr,0.93870361519018775
cvm,pcg_a,-0.94391609505664897
cvm,seb,-0.91870131816844969
cvm,dss,-0.92183760663196346
plx,tmq,-0.90067405559892211
pzg,trxc,0.90726568032458088
pzg,urg,0.91073550141401516
pzg,reed,0.92823106784545273
sga,urg,0.93863881516564185
sga,uuuu,0.92385220720352368
sga,trxc,0.96198462500338111
sga,wyy,0.92699729299645739
sga,visi,0.93419043038335725
trxc,uuuu,0.93027519802885716
trxc,urg,0.9497276848021442
trxc,xpl,-0.91042479936381149
fpp,nby,-0.92914260355404465
fpp,tgb,0.94456400609555946
fpp,pzg,0.93178570108965242
fpp,nen,0.92724552840667751
fpp,tmq,0.93579554601025683
fpp,sgy-ws,0.93634346774964972
fpp,gte,0.90517465324008872
fpp,lov,0.920604574417622
fpp,rwc,0.92898182031181009
fpp,nmz,-0.90612998848294923
fpp,uuuu,0.91435239979337901
fpp,reed,0.96836630988441474
fpp,parr,0.91899404548405772
fpp,pcg_g,0.95631851780742672
fpp,urg,0.90339391041718753
fpp,glv,0.91928999512844156
enx,ior,-0.94568104307963152
enx,ntip,-0.90274346598718558
enx,myo,-0.90848351100617664
enx,xpo,0.93392864067747849
enx,pcg_g,0.93981470869568251
enx,jrjr,0.92448704612032007
enx,tis,-0.92279529908504143
enx,msn,-0.93625364181951387
enx,fpp,0.91069363484404375
fpp-ws,parr,-0.90353844042542797
fpp-ws,vfl,-0.91350996484355751
sim,tmq,0.92352579399202062
kiq,vfl,-0.98019383455344944
kiq,tis,-0.93447678250201094
glu_a,mmv,0.90163053254606618
glu_a,plm,0.92474377855467105
glu_a,trxc,0.911419140955401
glu_a,msn,-0.93921178315158427
ior,nby,0.90499937355166316
ior,pcg_b,-0.92016020714080993
ior,kiq,-0.92864020405205894
ior,prk,0.92195080233983706
ior,pcg_g,-0.93805106442139596
ior,myo,0.9250537115446088
ior,lng,-0.92741876142892743
ior,jrjr,-0.96642817952160387
ior,vnrx,0.92276083634866313
ior,tgb,0.9221821272850711
ior,nspr,0.91339456382061313
ior,irt,0.94768054691973358
ior,tis,0.97294171908499172
ior,tik,0.91815520832976105
ior,vfl,0.94444509758616046
ior,msn,0.94355425381705438
brg_d,bvx,0.92586211101339222
brg_d,elmd,0.93322524559942455
brg_d,sach,-0.90851513142610674
brg_d,msn,-0.96457723961332387
brg_d,lov,0.93819028017916128
brg_d,pcg_g,0.94467698472251238
brg_d,reed,0.93080673981722295
brg_d,ensv,0.90179167555773387
brg_d,tmq,0.95929770282264981
brg_d,enlk,0.9423115893920081
brg_d,igc,0.91944392232703098
brg_d,fpp,0.92761526951171025
brg_d,enx,0.93256048913524991
brg_d,sim,0.90834754081791325
brg_d,ior,-0.92125097834363645
brg_d,glow,0.90748443500828535
brg_d,bzm,0.93324256494268465
brg_d,ckx,0.92525553595080989
nhc,vfl,0.95543070682115039
nhc,tis,0.90556684972319934
mag,nen,-0.91045057514777006
gss,sach,-0.92232730492626724
gss,lov,0.92021014082397579
gss,miw,0.90516196865189025
vfl,vii,0.94578437748733257
vfl,vnrx,0.95275470968722431
gst,visi,0.91307805825029997
hlth,jrjr,-0.91767999120810539
sdpi,trxc,0.90001994038195954
ccf,tgb,0.91733624436385153
ccf,evbn,0.92936287931390116
ccf,cet,-0.92130878576478714
ccf,esp,0.9187813125001697
ccf,gsv,0.91943594837759191
ccf,erh,0.9488413721467539
ccf,glv,0.90864505612238211
cca,htm,0.90276914904031225
cca,sga,0.91405739517786122
cca,pzg,0.92869847476044343
cca,nen,0.94746013550308161
cca,trxc,0.93280871668372345
cca,mmv,0.91343116838218497
cca,enlk,0.91019566956326392
cca,urg,0.94699557987868299
cca,cvr,0.91688191797032459
gdp,gst,-0.90785798281693042
imuc,pcg_g,0.93767828173336398
imuc,jrjr,0.92924382685430262
pcg_b,tis,-0.9038426826027921
pcg_g,prk,-0.93895036073565163
pcg_g,tis,-0.92543292637572705
pcg_g,vfl,-0.94140440962647753
pcg_g,reed,0.93755485890882673
ggn_b,pcg_a,-0.92161413014055182
ggn_b,lov,0.93216298346515403
ggn_b,nen,0.94551671430168238
ggn_b,tmq,0.9309816549886839
ggn_b,trxc,0.95358268970334914
ggn_b,ngd,0.91088141730985328
ggn_b,mmv,0.9290073663170193
ggn_b,uuuu,0.92264457297439517
ggn_b,visi,0.94954264874937921
ggn_b,gvp,0.9174937851826237
ggn_b,glow,0.92460486583983037
ggn_b,urg,0.92334674206075307
gmo,htm,0.9263032093095106
gmo,igc,0.91044812750981841
gmo,sens,0.90703363664964709
gte,nen,0.93778835441903352
aumn,imuc,0.92244293343010586
aumn,msn,-0.91741657460172155
aumn,vfl,-0.90840170264611197
aumn,osg,0.90799479805518524
aumn,eman,0.94400147688057212
aumn,enlk,0.91123150365536454
aumn,vcf,0.92904469648486698
aumn,gss,0.92203609837775746
aumn,lov,0.95223400989442342
aumn,igc,0.91861920835898025
aumn,bhb,0.94059482227168034
aumn,nby,-0.93646072801733349
aumn,pcg_g,0.94699355254423112
aumn,brg_d,0.94759879680218195
aumn,enx,0.92715753318212546
aumn,reed,0.90643698323106225
aumn,sens,0.90978708940195852
aumn,plx,-0.92607010231522613
aumn,sach,-0.93109032901002797
aumn,wyy,0.90898779402026997
nspr,tgb,0.95316707999781591
nspr,prk,0.90321729373941606
nspr,parr,0.90084092303234575
nspr,vnrx,0.92967016329399643
imo,nen,0.91016261603207049
imo,ngd,0.91147223913618158
imo,urg,0.92784985621030114
imo,trxc,0.93120524213074263
imo,lov,0.92240262370359027
imo,visi,0.93496553185563513
cev,mlss,0.90996058456668172
cev,mmv,0.92726005234604203
cev,syn,0.9070591247428097
cev,nbo,0.93510462887022761
cet,elmd,-0.90651372006701192
cet,evbn,-0.92494456629736344
cet,urg,-0.93793821250469289
cet,reed,-0.95494320591539561
cet,enlk,-0.95247160713600609
cet,esp,-0.95051929752344977
cet,mhe,0.91989104596103255
cet,wyy,-0.90156069565655805
cet,eman,-0.90053264165241187
cet,fpp,-0.96310044297767206
ams,nby,-0.9005909862161674
ams,tgb,0.92302200103487364
ams,evbn,0.91559468723301962
ams,esp,0.96267321579689258
ams,fpp,0.93969298926235501
ams,enx,0.90394888703368959
ams,nmz,-0.90795226568238163
ams,cet,-0.96014263717345227
ams,reed,0.90751440136425265
ams,ccf,0.92968505579364646
ams,glv,0.91718598819054575
cdor,nen,-0.94459944834156917
cdor,ngd,-0.93791722595854543
cdor,urg,-0.90076401905330894
cdor,trxc,-0.95300718190715328
cdor,cvr,-0.90985292041601273
cdor,mmv,-0.93134635463960436
cdor,nbo,-0.90235678006382203
cvrs,nbo,0.9268492228454831
cvrs,visi,0.90738280170203589
cvrs,glow,0.91741963451281894
cvrs,evo,0.90962697540280546
cvrs,syn,0.90320166371329169
pfnx,vgz,-0.91831633872400298
tmq,trxc,0.95266489476174565
tmq,visi,0.91773171836066991
enlk,ptn,0.92299704932958104
enlk,trxc,0.9002207527224888
enlk,tgb,0.90532479840623292
enlk,pcg_h,0.92781809690060746
enlk,njv,0.91948394365792285
enlk,osg,0.90361157656449664
enlk,gmo,0.9088266499332226
enlk,nnvc,0.92575264233395438
enlk,imo,0.90658924061340085
enlk,igc,0.92292259174059732
enlk,fpp,0.91291351849856828
enlk,lov,0.94569997978099718
enlk,uuuu,0.90343079943942384
enlk,reed,0.94235484602543851
enlk,parr,0.91165682086532651
enlk,sgy-ws,0.9263954731403139
enlk,sga,0.90103219620495978
enlk,glow,0.91742661163150052
enlk,urg,0.96547476940969079
enlk,srci,0.9219229854909643
enlk,fsi,0.92121369869500103
enlk,wyy,0.94874182635078097
enlk,rwc,0.95324901894353797
esp,nby,-0.95040391345135378
esp,nmz,-0.90699156231548284
esp,tgb,0.92175218202812303
esp,reed,0.92867580522863258
esp,parr,0.91479906275511247
esp,pzg,0.93195380867468258
esp,pcg_g,0.92831787407787736
esp,nen,0.91419621331896894
esp,lov,0.90138167136243341
esp,fpp,0.95984507895922044
dss,pcg_a,0.92774496862337286
tphs,vgz,0.91090874227268614
gbr,seb,-0.91553670284187805
gvp,rwc,-0.91640699765002243
gvp,nhc,-0.92259024619243668
gvp,ior,-0.93128885209455026
gvp,ntip,-0.91219684073109364
gvp,intt,-0.90807046578935058
gvp,vfl,-0.95404176300657517
gvp,parr,-0.90702424172681162
gvp,myo,-0.94149422808654049
gvp,pcg_g,0.90407969683399225
gvp,nspr,-0.91367430901592028
gvp,jrjr,0.90235510594683122
gvp,tis,-0.9264873207708636
gvp,tik,-0.9178219933248255
ecf,tmq,0.90696126360881535
ecf,glu_a,0.94872312121028235
esnc,intt,0.90069762040110046
mmv,syn,0.93370005053429195
mmv,sga,0.95016238747909854
mmv,urg,0.91699638405889494
mmv,nbo,0.93759262597815551
mmv,njv,0.91575439027422534
mmv,nsu,0.94373201904369863
mmv,tmq,0.91224767331475132
mmv,xpl,-0.91801889726508878
mmv,trxc,0.94720805149373233
mmv,sdpi,0.92074523170527756
mmv,parr,0.9075958571608812
syn,tkat,0.93733451733198148
plm,svt,0.90436275737586169
plm,plx,-0.9019566513795334
jrjr,nby,-0.90466743304851438
jrjr,pcg_b,0.91034527914346008
jrjr,kiq,0.91451963380587031
jrjr,prk,-0.91071214905074371
jrjr,pcg_g,0.93975276335076863
jrjr,vfl,-0.91246778258424033
jrjr,rif,0.90132597957584049
jrjr,tis,-0.95383495959173958
jrjr,msn,-0.94160973071576282
asm,ior,-0.92764905749923499
blj,htm,0.92966115302932495
blj,nbo,0.93280688865339845
blj,brg,0.92407800339807666
blj,nsu,0.90155868192277222
blj,sga,0.93397404055225686
blj,ggn_b,0.9055842306230274
blj,gmo,0.90059537286710145
blj,cqp,0.91904070858766895
blj,gst_b,0.91015268261418536
blj,mmv,0.94920173860642942
blj,lgl,0.9247231312684524
blj,syn,0.92909154945712846
blj,cev,0.90286968899806885
blj,evm,0.93636765299271929
blj,evo,0.92900867259177455
blj,cdor,-0.92119135568399035
blj,bzm,0.90022708031809884
blj,cix,0.90171075247048837
blj,cca,0.93294495888362639
hcac-ws,urg,-0.92529425705596513
hcac-ws,ngd,-0.91208700207059801
hcac-ws,trxc,-0.92654047922635285
acu,alo,-0.93900285889335888
acu,pcg_g,-0.90704470902231737
acu,sga,-0.92150516906272451
acu,pcg_h,-0.90800687093839016
acu,pzg,-0.92286672953235827
acu,nen,-0.95608928365248258
acu,trxc,-0.91054093485359699
acu,ngd,-0.93318074134294515
acu,lov,-0.90566962018227648
acu,cqp,-0.91443436654471566
acu,glo,-0.90136545407827695
acu,axu,-0.9139327272626464
acu,cca,-0.93205416076909542
acu,urg,-0.92665952221498282
arnc_,rwc,0.92019314714888989
elmd,pcg_h,0.90663042941485372
elmd,njv,0.93689352500676215
elmd,osg,0.91226537728078927
elmd,enlk,0.97694702900468022
elmd,lov,0.90224427341013236
elmd,gss,0.9138372321136693
elmd,reed,0.90626274444703314
elmd,urg,0.94500523779578904
elmd,srci,0.90044462976364859
elmd,fsi,0.9057211373027011
elmd,wyy,0.9423955838931497
elmd,rwc,0.93846723848530589
intt,prk,0.90330727134780975
intt,vfl,0.93666620078941221
intt,tgb,0.95571429603383617
intt,nspr,0.95798875767407654
intt,irt,0.9348366712464572
intt,vnrx,0.92797653841716043
intt,parr,0.94073987698286998
nsu,trxc,0.90488589764430238
airi,cev,0.93522288135934306
airi,mlss,0.91122477670936486
airi,cix,0.90032189285079434
airi,evm,0.90735373679170706
airi,hcac-u,-0.91992260379553525
airi,nbo,0.91721494729050512
msl,vfl,-0.90055127547163205
lov,nby,-0.90211583970722231
lov,sach,-0.92897699985701143
lov,sga,0.91786869122560699
lov,pcg_h,0.91165891508259966
lov,pcg_g,0.90641212572843644
lov,tmq,0.91017484972819118
lov,urg,0.94912440340650261
lov,trxc,0.90063535843488196
lov,nen,0.93065109762023612
lov,visi,0.90104596021610328
lov,wyy,0.92344170293374273
lov,reed,0.92877131171436
ntip,parr,0.91229299768088457
uuuu,visi,0.91637530309575554
uuuu,wyy,0.90452561922944763
reed,rwc,0.93548416245068566
reed,sgy-ws,0.92541297436473002
reed,trxc,0.93022559904088686
reed,tgb,0.92766938135958177
reed,wyy,0.90351446261292845
reed,urg,0.92749124923889914
parr,tgb,0.94105756885161518
parr,urg,0.93277908747805016
parr,prk,0.90481208609075592
parr,trxc,0.94588013699975737
parr,vfl,0.92345900913368806
parr,reed,0.94173241156920873
parr,vnrx,0.91595738641205071
cik,eman,0.93931858878755725
aau,tmq,0.93906244564836761
cix,mmv,0.93732879934420366
cix,visi,0.9027586971249284
cix,nbo,0.92135754706305006
cix,glow,0.90868816750059556
cix,mlss,0.93700793167869612
cix,ckx,0.94989596731513681
njv,urg,0.91620146083864484
ae,tgb,0.91207160277421906
ae,esp,0.90702606024620469
ae,enlk,0.92359227372925112
ae,cet,-0.94258851943298771
ae,ams,0.90400521969928238
ae,urg,0.91332796136353844
ae,ccf,0.90569507638754743
ae,glv,0.91061748468466341
micr,tphs,0.90661448478607698
micr,vgz,0.90406011170291578
bhb,mpo,0.93149585276843883
bhb,enx,0.91553874558901771
prk,tis,0.90279102993418714
myo,tgb,0.92417320045506046
myo,nby,0.90782783994250782
myo,pcg_b,-0.93693440874015221
myo,prk,0.9591833152352911
myo,pcg_g,-0.95613060355518242
myo,parr,0.91658226073970939
myo,tis,0.9024197691516922
cvr,mmv,0.91677393268889651
cvr,urg,0.92125195464623144
cvr,emi,0.91595873408357409
hcac-u,nbo,-0.92579233462263255
ptn,reed,0.90852217326202567
ptn,wyy,0.9209533542297843
ptn,urg,0.91721863745919741
egi,ior,0.93186587828239731
egi,pcg_g,-0.91472878725474283
egi,jrjr,-0.92401686308119546
egi,vfl,0.92923184522504731
egi,irt,0.91534250055458932
egi,tis,0.92878160466342685
egi,tik,0.9062931194002507
egi,enx,-0.91817230611880585
egi,gvp,-0.92060338916184081
tis,vfl,0.95268595254051669
tis,vnrx,0.92027626198266699
igc,ptn,0.92992797208230527
igc,imuc,0.92060530399849205
igc,pcg_c,0.92965686705240325
igc,pcg_h,0.97210541574415765
igc,lov,0.91663069508696227
igc,rwc,0.92691369333299045
igc,ssn,0.93941251910329049
igc,srci,0.94400123391396551
igc,wyy,0.96741987214731051
tik,vfl,0.92911847090759669
tik,tis,0.94156455852826759
awx,mmv,0.9120709772811969
awx,elmd,0.9289149078944684
awx,trxc,0.94402522013382606
awx,bzm,0.9184356951474496
bzm,ptn,0.90183159470494278
bzm,elmd,0.90616402502507831
bzm,pcg_h,0.9402131582822193
bzm,intt,0.90993687088134068
bzm,sga,0.9499176572083271
bzm,ggn_b,0.93963943915209136
bzm,gmo,0.91556121821175307
bzm,lov,0.93989374239242407
bzm,rwc,0.93156584116808516
bzm,uuuu,0.94653381173721107
bzm,reed,0.93838986023470061
bzm,parr,0.91561404579298888
bzm,cik,0.92290094002969536
bzm,canf,0.91316396794809307
bzm,nbo,0.91383885352705729
bzm,pzg,0.91822633964492606
bzm,nen,0.9298303364738888
bzm,tmq,0.93277581474207028
bzm,enlk,0.93147496990530787
bzm,trxc,0.93456499323417486
bzm,igc,0.91853991718948191
bzm,mmv,0.90448074170547665
bzm,glow,0.91531515853788437
bzm,gss,0.93585366023222005
bzm,urg,0.94163595198413186
bzm,fsi,0.91689611267405713
bzm,wyy,0.94518940070912438
bzm,cet,-0.91779912060151625
bzm,cca,0.94246519157846009
bzm,ckx,0.92430385967852369
gst_b,mmv,0.92693978163538149
gst_b,syn,0.93261575184637224
gst_b,nbo,0.90308164609988939
urg,uuuu,0.90523546416823475
urg,wyy,0.94488289007564641
axu,ngd,0.90486174889687698
axu,pcg_h,0.91902853574421028
axu,mmv,0.94257805469601696
axu,htm,0.93451328791286703
axu,elmd,0.90569415768816042
axu,syn,0.90469181464596826
axu,rif,0.90267550671521568
axu,nbo,0.92970560851873718
axu,njv,0.90411855425753895
axu,nen,0.9184654092401493
axu,enlk,0.92000822851294917
axu,urg,0.95906920733804457
axu,wyy,0.94590398792490449
axu,trxc,0.94076443637466411
axu,igc,0.90453126474936929
axu,blj,0.92836260675747317
axu,bzm,0.93284575828101246
axu,cca,0.94141605587289823
axu,ckx,0.9069851311033682
fsi,nen,0.91187654190289402
fsi,reed,0.90882602562990522
fsi,urg,0.9257161934236674
ckx,pcg_h,0.93608542529484373
ckx,htm,0.90923252507526398
ckx,elmd,0.93861029477788194
ckx,njv,0.94135174851227066
ckx,sim,0.90588450507647844
ckx,lng,0.93175125001787718
ckx,tmq,0.94356010680203095
ckx,gst_b,0.91783424289628612
ckx,trxc,0.93527369650832981
ckx,nnvc,0.91937953335512335
ckx,imo,0.93656348852177895
ckx,sga,0.94184568167183469
ckx,syn,0.90590657756309656
ckx,cqp,0.91781597970466977
ckx,glu_a,0.90616613324923767
ckx,mmv,0.94118787789511815
ckx,uuuu,0.94012562976348901
ckx,visi,0.90090252049982011
ckx,cvrs,0.92423338815055778
ckx,glow,0.92130759158841924
ckx,lts,0.93787056754176801
ckx,gst,0.90229948480355748
ckx,evo,0.96496594032641736
ckx,wyy,0.92277914162391905
ckx,urg,0.91649057955270408
ckx,ggn_b,0.94518766109710817
