stock1,stock2,correlation
brqs,prb,0.95539992825399089
brqs,gale,0.97194379197548519
brqs,fxs,0.97642433668808526
brqs,wsbc,0.96804363018229522
brqs,buff,0.95150058492207501
brqs,cifs,0.95493793885504274
brqs,ctso,0.9678600398791275
brqs,m,0.96798141189234921
brqs,kt,0.95366262703188187
brqs,strl,0.97021790817559805
brqs,cphi,0.95645438232184365
brqs,ngl,0.96556639625408913
brqs,pstb,0.97833493837832841
brqs,enh_c,0.96611908901984189
brqs,gex,0.95791838804545382
brqs,emd,0.95475147322849419
brqs,cys_a,0.97559482191803504
brqs,ebmt,0.95575291923798145
brqs,tdoc,0.96355017015350608
brqs,ebs,-0.96765300437122337
brqs,seac,0.95472680974569413
brqs,zbra,0.95005256223232049
brqs,crvl,0.95037269995667661
brqs,prgs,0.95726414054448627
brqs,wf,0.97763088642375495
brqs,mant,0.96848296452116156
brqs,pf,0.98745874776497722
brqs,viiz,0.95466922138154708
brqs,uis,0.96064429742144364
brqs,reml,0.98520256745953805
brqs,sglbw,-0.96286984912434537
brqs,samg,0.95193916847562032
brqs,vtwv,0.97758358371177023
brqs,pico,-0.9513149885706198
brqs,pai,0.97091527065827521
brqs,ewq,0.97025227892230925
brqs,litb,0.96902466463255743
brqs,nib,0.9684758766911068
brqs,tops,0.96633727385845936
brqs,ioo,0.95105524016101539
brqs,tli,0.9723513620075509
brqs,schc,0.95297861118792093
brqs,mhla,0.96563336906378594
brqs,rosg,0.95794664340809277
brqs,psp,0.97089024538859714
brqs,pst,0.95948762178573721
brqs,wfc_l,0.97492046569438917
brqs,dds,0.98204389846524154
brqs,faar,0.97735838936072994
brqs,ufi,0.95226652127751321
brqs,tde,0.96002487230311084
brqs,sfs,0.95646524482851969
brqs,zais,0.96145789028655937
brqs,cbay,0.95986019854158655
brqs,pstg,0.98746267344806227
brqs,ppc,0.95087496809024352
brqs,gbdc,-0.95667669516547149
brqs,dukh,0.95558268791316558
brqs,ftlb,0.97623387314757781
brqs,calm,0.96202058721698835
brqs,vsda,0.95446927512803559
brqs,idog,0.95213499912580635
brqs,wood,0.96333215473701639
brqs,cfcow,0.95523709878881924
brqs,erie,0.95272243041346927
brqs,igld,0.96207888520436191
brqs,nice,0.95424215752993058
brqs,nusa,0.98157896318172766
brqs,cpg,0.9680760828632613
brqs,nhld,0.96993469882070493
qure,szk,0.97113243397679128
qure,shldw,0.95616936883201653
qure,wu,0.96173555145178857
qure,xhb,0.96770648750831534
qure,rise,0.98505586214859009
qure,stpp,0.9797652710904392
qure,xent,0.96307726967880058
qure,schm,0.96093723608583859
qure,saia,0.9647939958235181
qure,ssw_g,-0.99739516015202723
qure,rgr,0.95318537538295767
qure,sfs,0.96180210469134975
qure,snv_c,0.95760010841691834
qure,viog,0.96995126015512723
qure,rcm,0.99694234995816811
qure,snmp,0.99316195405204521
qure,ssti,0.95779982495196181
qure,smin,0.98839366478619017
qure,sabr,0.95599492400250408
qure,vlrx,0.95803555813214303
qure,ygyi,0.96428751139806934
qure,srdx,0.98754812829364735
qure,spb,0.98243970034571837
qure,sybt,0.99483327197924032
qure,wps,0.9681841912894491
qure,spkep,0.9934941550488543
aug,xel,0.96600883875989185
aug,dsm,0.98590386522820084
aug,faf,0.97372520574139521
aug,hyg,0.9659545382272654
aug,nbo,-0.95669142348606562
aug,ccbg,0.98934405517115376
aug,trmk,0.96605026592987275
aug,dvcr,0.97988623817204845
aug,hmta,0.98544325543984201
aug,brf,0.95125516909725394
aug,xhe,0.95476431100301207
aug,mb,0.95486088030710981
aug,tpiv,0.95877043517530236
aug,pmt_b,0.95783049170664691
aug,enj,0.95832125309467786
aug,sivb,-0.95119507801503156
aug,nets,0.98625175016440969
aug,clx,0.99426636634981214
aug,cnda,0.95266338482638235
aug,clw,0.95163284916988422
aug,pjt,0.9592176683443141
aug,hygs,0.95178941861211208
aug,iknx,0.9616500270620798
aug,cvrr,0.99260462158196838
aug,xelb,0.98758080870473863
aug,ntx,0.96529000342079674
aug,bmrn,0.95075305748726435
aug,ntl,0.98799160563163702
aug,clfd,0.95442661589047895
aug,hl_b,0.98259382414381713
aug,ncs,0.96589560413692743
aug,shlm,0.95189672461241037
aug,ste,0.97991107815353684
aug,tech,-0.9588125322483162
aug,exr,0.95401257241618476
aug,mnro,0.95995827404040124
aug,bfr,0.95176524712861632
aug,rfp,0.97383819893880397
aug,xes,0.98775513275620808
aug,dtd,0.96969171226240236
aug,ingn,0.99499332119718198
aug,ptnr,0.96447273408998435
aug,xitk,0.98591518101149966
aug,hae,0.96713546344092516
aug,fra,0.96242475394655391
aug,pw,0.97035396608744884
aug,kior,0.96013378043647213
aug,sab,0.99048709119762479
aug,pi,0.97461689526479311
aug,mci,0.98643300544870482
aug,xene,0.96807640502127257
aug,vr_b,0.97404025877335265
aug,vtwg,0.96509500742475274
aug,lxp,0.959406748137831
aug,kim,0.95191769287316974
aug,rdn,0.97741232264685152
aug,ths,0.96620421143380919
aug,qdel,0.95801952059550288
aug,elj,0.98721884879761723
aug,cur,0.97706126595922327
aug,dbko,0.96402546204214834
aug,d,0.95310714122156459
aug,dbbr,0.95568196976391306
aug,pej,0.96797692516932321
aug,o,0.9631639637296171
aug,mkc,0.95877501452220448
aug,tril,0.98506284585628356
aug,endp,0.97006121961559733
aug,trip,0.96130857978042694
aug,til,0.95839318083854064
aug,gd,0.98499095585966778
aug,giga,0.97618551037570866
aug,dde,0.95688078835717727
aug,epay,0.96071279172927582
aug,leu,0.97480903837099142
aug,zbzx,0.96754078671520938
aug,gsum,-0.95398671902925603
aug,oilu,0.96210809210339254
aug,feu,0.9592974258018987
aug,rtrx,0.95693047041297741
aug,nflx,0.97921200181659473
aug,pfd,0.95421188765670584
aug,flr,0.97051942868696639
aug,chii,0.99352869336063299
aug,spa,0.96915334047676605
aug,chrs,0.95175826886152237
aug,grfs,0.96161542967796976
aug,fpp,0.97978435917405815
aug,sim,0.96309042516193444
aug,xec,0.95830762310550588
aug,ntra,0.96299370274974372
aug,qgbr,0.98779380745013579
aug,tisa,0.95576542671582854
aug,mlnk,0.97154652599587865
aug,sbgl,0.95259067659462504
aug,wstc,0.98658360088295183
aug,ec,0.96611208142867389
aug,matx,0.96143359404012896
aug,cwi,-0.95046954870501976
aug,hspx,0.95093061243312926
aug,cara,0.95277716160759829
aug,rso,0.95595522502875707
aug,prty,0.98523175112920314
aug,crnt,0.97861808913407444
aug,saa,0.9870145938070225
aug,pri,0.98618108719840469
aug,icow,0.96164186266150231
aug,ckh,0.9759477353648327
aug,inda,0.95935041029697876
aug,ibd,0.987888761451858
aug,nly,0.96840832377393038
aug,utes,0.97083320344251101
aug,ges,0.95076114836707937
aug,xbks,0.98356394567008787
aug,gbr,0.96001154466158256
aug,qts,0.96728515997582432
aug,bgcp,0.97514214029143698
aug,etm,0.97722891720055882
aug,tnet,0.97147408419244741
aug,byd,0.97014005314489526
aug,cvx,0.96783445605721119
aug,iscf,0.95541324458835142
aug,codi_a,0.97380325533659018
aug,schh,0.97833160505470873
aug,psf,0.95572004629285756
aug,tleh,0.95087757228704417
aug,bvsn,0.96479556578064907
aug,kmb,0.95238380427461067
aug,ewbc,0.9865524256108249
aug,ing,0.98339702777696314
aug,xflt,0.97253828051432423
aug,nycb,0.9547319258931114
aug,bcs,0.96954751521327198
aug,xgti,0.98696389016674069
auy,bdl,0.95820677494159268
auy,trst,0.95455580021585706
auy,wbiy,0.96319440542761192
auy,l,0.96461826836925535
auy,fate,0.95937807167402367
auy,wttr,0.96759849908573681
auy,nbix,0.95123896857568047
nvtr,rrgb,-0.96333867462145095
nvtr,snap,-0.95211716336623564
nvtr,sdp,-0.95524132018120667
nvtr,srcl,-0.95614638730681756
nvtr,spxu,-0.9757029343224437
nvtr,smdv,-0.96247861220593756
nvtr,scij,-0.95446455286016163
nvtr,ras_b,-0.95794196159757194
nvtr,tao,-0.95038696588523242
nvtr,wppgy,-0.96349899195645494
nvtr,rmni,-0.95520255671957877
nvtr,yesr,0.95060191145066175
sco,wst,0.95660738177132154
pacw,szk,0.95199763056562536
pacw,per,0.96151919640108596
pacw,qure,0.95131012205077881
pacw,xhb,0.95014331164130139
pacw,valx,0.96914729769749441
pacw,spuu,0.9574191665941244
pacw,wsr,0.96399910570639036
pacw,saia,0.96626792968959208
pacw,wbil,0.96219821740141109
pacw,sui,0.9744489144388051
pacw,viog,0.97071663694067545
pacw,prgx,0.96466490610591993
pacw,wu,0.96326219138210123
pacw,vbr,0.95604070030680655
pacw,qdyn,0.95400145321922925
pacw,snv_c,0.95353532458918788
pacw,wr,0.97104081167118217
pacw,rad,0.95915156562180437
pacw,pxi,0.97110522372927222
pacw,ravi,0.95323824132236201
pacw,swp,0.96304671262751373
pacw,spil,0.95096393864878936
pacw,wtiu,0.96289407890992706
pacw,smcp,0.95257059061387794
pacw,slim,0.97522482660192167
pacw,spb,0.9683742337945892
pacw,rise,0.96464655641225105
pacw,psdv,0.96557569773700702
pacw,wbir,-0.95397238361379677
pacw,wrk,0.95819592593838054
pacw,shldw,0.97122313077406275
pacw,pfsw,-0.96725462666473594
pacw,yy,0.96076398569857158
pacw,stpp,0.96335534246564614
pacw,t,0.95176187712525573
pacw,ygyi,0.96310511197363746
pacw,pyz,-0.95571767805047614
pacw,rtec,0.95889312535948401
pacw,ren,0.9590154078408849
pacw,rli,0.95371119881805178
pacw,tlgt,0.97248178708931365
pacw,sfl,0.96089153722957721
pacw,payx,0.95712682948551941
pacw,plxp,0.96394098056014299
pacw,pcbk,0.95542118161675937
pacw,ssti,0.97099238836219226
pacw,smin,0.95767333614133732
pacw,wal,0.96855957139048932
pacw,vlrx,0.96144645959411301
pacw,pxsg,0.9669479227459884
pacw,srdx,0.95575703362394671
pacw,plnt,0.96755647966666847
pacw,sncr,0.95761775052759146
pacw,salm,0.95422676966221753
delt,mdwd,0.95469211330931925
delt,demg,-0.99884072656291134
delt,spb,0.97742628119126074
delt,hlm_,0.96393121867784115
delt,xent,0.95344533836971235
delt,fct,0.96695682537197458
delt,ssti,0.95954952576793617
delt,dlhc,0.99566390347801614
ewgs,nstg,-0.95802095068310877
ewgs,mgk,0.95054076778086605
ewgs,slyv,-0.96373678881569613
ewgs,ndaq,0.96509861845055667
ewgs,myi,-0.95378584879160977
ewgs,trip,0.95592267313148371
upl,vrsk,0.95172576130242048
upl,vac,-0.95759072078550811
upl,utgr,0.95459326066574246
upl,xbit,0.95632549315097715
upl,xpo,0.950071715392517
fhn,hmta,0.95489998238075413
fhn,mlnk,0.95490364980587783
fhn,mnst,0.95646827144728808
fhn,oibr-c,0.95774896003272225
fhn,wrb_b,0.9507725998252623
fhn,gec,0.96017342493925173
fhn,pay,0.95788604400370447
fhn,lxp,0.95408855856292796
fhn,ixp,0.95463286893440924
fhn,ue,0.95153017936529938
fhk,gg,0.95137014080204896
fhk,mnk,0.96787332843358964
fhk,ufi,0.98160929182458212
fhk,htgm,0.96065548869490314
fhk,iye,0.9519730238489732
fhk,xhb,0.96212552352485603
fhk,psdo,0.99327271459761768
fhk,hbhc,0.97264232071084911
fhk,trx,0.97129037943123342
fhk,zais,0.98307328244596548
fhk,qmom,0.98251358479241546
fhk,wsbc,0.96756695393610415
fhk,xog,0.95804221877433904
fhk,rwlk,0.96671174988295805
fhk,tnc,0.95960114764498172
fhk,ggg,0.99213706245361544
fhk,stml,0.98345376840420484
fhk,splg,0.96085899303141531
fhk,omam,0.95718276177419059
fhk,mfin,0.96887887541163564
fhk,uzc,-0.96313450812926582
fhk,perm,0.99030019141555603
fhk,pfh,0.96013108750918674
fhk,pnfp,0.97000414489401776
fhk,mn,-0.95542413961582928
fhk,roof,0.95329352770854625
fhk,mrgr,0.9897898717891056
fhk,gcp,0.95947760087038503
fhk,fr,0.97322674205913307
fhk,wu,0.96141546073327688
fhk,mac,0.95729704428851103
fhk,vfl,0.96240947551358669
fhk,pcef,0.96595123486210732
fhk,strl,0.98272998263522593
fhk,psdv,0.97305019365900192
fhk,lsi,0.97082726370870187
fhk,futy,0.97197733192461888
fhk,lc,0.96040945415978707
fhk,ftsd,0.98203777419026028
fhk,hfxj,0.97656948781331199
fhk,ngvt,0.96213406997710293
fhk,nib,0.9843706263322709
fhk,gush,-0.95998700262435954
fhk,hbnc,0.96430108074866316
fhk,ntc,-0.95829116764529199
fhk,nly_f,0.95568890696612463
fhk,pcbk,0.96655980503077776
fhk,tok,0.98127095992871405
fhk,tol,0.98602295514848382
fhk,ifgl,0.95292555716596883
fhk,pnc,0.96922341753219565
fhk,lmhb,0.97299414226612191
fhk,rzg,0.96182604267215444
fhk,stld,0.96444012078964703
fhk,ipac,0.97091603473634436
fhk,sam,0.95295728083804032
fhk,prb,0.97222655485579534
fhk,wtid,0.96885394620589793
fhk,gale,0.97300343482761309
fhk,spne,0.96320534351301634
fhk,hgi,0.95302230844512048
fhk,schc,0.96914562086118894
fhk,mbvx,0.97855573384499384
fhk,sfs,0.96505774597507843
fhk,watt,0.97296928857309917
fhk,m,0.97239813909491035
fhk,kt,0.96932747391980367
fhk,wsr,0.95351089210531637
fhk,tpvy,0.96131354360193089
fhk,pstb,0.98015704575977503
fhk,prgs,0.9709255377517737
fhk,tbx,0.96278001438601968
fhk,pavm,0.96108901721312756
fhk,gbr,0.95174658622579256
fhk,lnt,0.95589372276795337
fhk,sgol,0.97578196180892696
fhk,pre_g,0.96470203310510372
fhk,saic,0.95166208905780481
fhk,fpay,0.9571379876781434
fhk,mags,0.9577210966410743
fhk,zbra,0.96683240745392918
fhk,veev,0.95595720931329276
fhk,wnrl,0.96824243434903889
fhk,fnd,0.95351410698000616
fhk,qdyn,0.95275642137430649
fhk,ousm,0.95009262848769604
fhk,tli,0.96381648848525991
fhk,stbz,0.9669404970826907
fhk,pf,0.9924701383577591
fhk,vtwv,0.97606129543183096
fhk,nrz,0.96563046271038533
fhk,hcapz,0.95059205059903429
fhk,wood,0.97161406724215338
fhk,reml,0.98132254556201082
fhk,hdb,0.96530223665206683
fhk,rba,0.96113574632675614
fhk,sndx,0.9716456031316596
fhk,sglbw,-0.96694555384833758
fhk,fnhc,0.96489522810547756
fhk,rif,0.9528818324209295
fhk,samg,0.97372380022509175
fhk,litb,0.96553673057680922
fhk,tops,0.95495154661407655
fhk,ioo,0.97993989756677224
fhk,tmq,0.96679460230296155
fhk,sche,0.96308866363588796
fhk,gxg,0.98157525791645284
fhk,mft,0.958894164141607
fhk,gme,0.96037781371188291
fhk,nlst,0.96243504128919855
fhk,sbna,0.97820527266386903
fhk,nvr,0.96687468560852585
fhk,stpp,0.97346817078465642
fhk,psr,0.96554008554174886
fhk,psp,0.97173937214600925
fhk,wfc_l,0.96239441014879423
fhk,pei,0.95608010006446476
fhk,vg,0.96360829814513815
fhk,zbio,-0.95259313390879941
fhk,tde,0.96781610452304734
fhk,rwo,0.9824140307167053
fhk,sfm,0.96333113564415718
fhk,whr,0.95724997417885327
fhk,pstg,0.97662255448609936
fhk,soil,0.95602119931922669
fhk,psa_e,0.95836571965636885
fhk,sdt,0.97213703358221293
fhk,vsda,0.97140415570140826
fhk,snes,0.974946576569519
fhk,mtu,0.97391974266227965
fhk,vlrx,0.96541315908146053
fhk,rvt,0.9504801108069828
fhk,srci,-0.95266569374975762
fhk,wf,0.97712401622245681
fhk,salt,0.95180345910040531
fhk,nhld,0.96015951385585097
nwe,vxx,-0.96980561441849733
nwe,prov,0.95662417120223608
crbp,vug,0.95556013439389087
inbk,tmp,0.95043250446387328
inbk,mkc-v,0.95836209039147768
geur,xog,0.95877732235162361
geur,splg,0.95589209198642888
geur,qqqx,0.9586541483522214
geur,ndls,0.97205188016074429
geur,hbnc,0.9727145272483172
geur,pnc,0.96717787831250146
geur,hgi,0.97279749980784669
geur,salt,0.96411834033504795
geur,iye,0.95061484731284962
geur,tde,0.95052309781914068
geur,sdt,0.95237852726684979
geur,mtu,0.97139281252809884
geur,ttnp,0.96352152437776817
enta,yesr,-0.95221119280314648
enta,nws,0.97323417620047969
enta,rmbs,0.96598950894192359
enta,mnk,0.97501338561209805
enta,pnfp,0.97479309184219776
enta,hbhc,0.98487328959414777
enta,hyb,0.95841565396037787
enta,fhk,0.97842638082161892
enta,hbcp,0.95943914822486787
enta,ufi,0.97094194945633028
enta,iqdf,0.95941066156927834
enta,fold,0.97961457020117482
enta,gs_i,0.95813913721553245
enta,hao,0.98224608968466876
enta,mule,0.98094648853830591
enta,hbb,0.96867493961546192
enta,vbr,0.96287081802964813
enta,mfin,0.96584157563156536
enta,ohgi,0.97760044794984768
enta,fbp,0.9756572136817111
enta,esrx,0.97521249362345697
enta,uzc,-0.96200631073672016
enta,sga,0.95517692598142967
enta,fen,-0.97454200717302764
enta,psdv,0.97975125270401808
enta,gern,-0.96098398629811832
enta,perm,0.97319262881195667
enta,soil,0.97530097326045218
enta,pstg,0.96884002929632418
enta,snap,0.9702061603344253
enta,srci,-0.95236819985888688
enta,two_b,0.96813701219783721
enta,fly,0.95373008626239597
enta,kodk,0.97013106682566297
enta,tnc,0.9640707559760241
enta,ern,0.97145156297159208
enta,wnrl,0.96533409940781989
enta,lvhd,0.96777060564192974
enta,mrgr,0.95929271448654718
enta,eny,0.98115711260456528
enta,fr,0.97931639450182684
enta,qat,0.95769413563104511
enta,sni,0.9633011866697937
enta,mbvx,0.95116618553578991
enta,nly_f,0.98073136457844612
enta,fl,0.96018986127899564
enta,vfl,0.95342093449126031
enta,strl,0.98287570617828646
enta,sa,0.97342939993584487
enta,pcg_g,0.98024401839469466
enta,lsi,0.98115901472213096
enta,tti,0.97584362162254101
enta,sgol,0.96563161815459575
enta,wbil,0.98351058702627681
enta,futy,0.97619500417588545
enta,lc,0.97538557547394211
enta,fit,0.97780516947721408
enta,pfsw,-0.95461647480473433
enta,hfxj,0.97142404977434693
enta,sid,0.97828182113608442
enta,orrf,0.95756210567588407
enta,shldw,0.96886085883658524
enta,zbra,0.98102355464134261
enta,tcca,0.96726824598650496
enta,idhq,0.96437819477852627
enta,jjsf,0.95355922086747902
enta,xlre,0.96253525795024419
enta,lmrkp,0.96061508908048288
enta,twtr,0.95159491063188306
enta,geos,0.95740852426268819
enta,rtec,0.96092541880574855
enta,wsr,0.96064671578156902
enta,rmax,0.95557449318840082
enta,fitbi,0.98507946436286631
enta,inod,0.96500846197112167
enta,voov,0.95586484593441468
enta,jkh,0.97788513809003963
enta,nhf,0.95624216727243594
enta,jju,0.95839050280310034
enta,jkd,0.97554959767375637
enta,gnty,0.96022257493762986
enta,rinf,0.96618975624486247
enta,gpm,0.97303007404444464
enta,tok,0.96427007493931993
enta,tol,0.9560000323849237
enta,fmf,0.95592881287945664
enta,gyc,0.95956099432194042
enta,ffhl,0.99272845891797112
enta,lmhb,0.99125216245859193
enta,nbev,0.9523538913201981
enta,teva,0.97114520016117012
enta,qdyn,0.96423930373467481
enta,pxsg,0.97280288655408942
enta,qmom,0.9529133010020634
enta,prb,0.95234322753979817
enta,spne,0.98134055604608805
enta,lila,0.96443484670135682
enta,fet,0.99066593205269693
enta,fxs,0.96914776411897996
enta,gyld,0.95211931980966436
enta,fxf,0.95958386590542089
enta,psmt,0.97443232910050648
enta,wsbc,0.96167671343590211
enta,schc,0.96598880977655266
enta,rhp,0.96129491802933198
enta,sfs,0.95512763574648651
enta,sfl,0.95861867675648649
enta,sfm,0.9600177095222362
enta,shg,0.96290821411620964
enta,hips,0.9656760470889092
enta,finu,0.9530926673376402
enta,tsro,0.95593591419837676
enta,tpvy,0.97521165648029007
enta,itub,0.97687936732218672
enta,pstb,0.99172217358823878
enta,wood,0.95487623174057712
enta,rick,-0.95893786918271484
enta,gbf,0.9525392751285322
enta,nmrx,0.97505213178295058
enta,gush,-0.97006987632036956
enta,nuv,0.97439109169307447
enta,lnt,0.98197624822181562
enta,seb,0.96466243710281441
enta,kf,0.96348923898743943
enta,lnc,0.96922647953036889
enta,pre_g,0.97164629913660205
enta,fpay,0.97065267965342727
enta,prgs,0.96237025359805617
enta,prgx,0.95232102368868699
enta,wf,0.96923496380015306
enta,wtt,0.95814576612025271
enta,mags,0.97349003521982691
enta,wu,0.98431463575151867
enta,key,0.9612748590925726
enta,roic,0.97573392554616911
enta,mant,0.95519370561380335
enta,mdrx,0.97110336980101242
enta,jbgs,0.98499200482501315
enta,s,0.9696771752867851
enta,fnd,0.97620709964121866
enta,tli,0.97860374481318091
enta,enzl,0.96941940948776606
enta,hcn_i,0.97171107524665801
enta,pf,0.95083370602180772
enta,idog,0.95076103791392175
enta,nrz,0.97063377640112358
enta,ltrx,0.97376419397242187
enta,hcapz,0.96499703721492402
enta,uis,0.97048867672144745
enta,wyigu,0.95008248851712185
enta,kcapl,0.96423534235230168
enta,smcp,0.97153004045054259
enta,sglbw,-0.97286469550249333
enta,rkda,0.96229336779494901
enta,erie,0.95852578961857204
enta,vtwv,0.9798223599390582
enta,ewq,0.98794532486378706
enta,ewv,0.95382241528248757
enta,litb,0.96604536250416528
enta,oih,0.96094996987152503
enta,tops,0.97031615884857103
enta,ioo,0.98427969112908964
enta,pcef,0.99304181836639993
enta,myrg,0.97085708305188967
enta,srunw,0.9559776651742502
enta,sche,0.96377280473929228
enta,epc,0.95434263565764921
enta,trx,0.98575051365289812
enta,gxg,0.96662388233877106
enta,gdi,0.95163890898331294
enta,rgr,0.98293292047079883
enta,fvc,0.97021259703406781
enta,nlst,0.98556957243620502
enta,spxu,0.96191866686872618
enta,jjm,0.9577752822082406
enta,psl,0.95986374926083484
enta,psp,0.98438151418996334
enta,gddy,0.96216793602114592
enta,wfc_l,0.95256411558895338
enta,gnrc,0.97674059366261856
enta,ezj,0.95769560732587511
enta,rals,0.97246118704793627
enta,eqwl,0.95435847352699854
enta,iwn,0.97386025027387813
enta,fbnd,0.98059732564464908
enta,t,0.96434178262412185
enta,vg,0.96046051972609769
enta,snv_c,0.97196517926031734
enta,psa_y,0.95556685951368803
enta,payx,0.96277307061970185
enta,usl,0.9575057078049618
enta,nsa,-0.97347093967303
enta,plxp,0.96921924038190099
enta,ppt,0.97861582477590048
enta,shyg,0.95666614757109014
