stock1,stock2,correlation
btx-ws,sim,0.85406316644383207
osg,yuma,-0.82132532741034137
osg,tmq,0.85315247000927219
osg,pcg_h,0.8177992466508327
osg,urg,0.86143959141558124
osg,xpo,0.85985682214469128
osg,vcf,0.87635611094572075
osg,pcg_a,0.8209905149272223
osg,rhe_a,0.81443009898413421
osg,wyy,0.877543929366011
osg,sach,-0.87579507417030555
osg,ssn,0.82885276948526454
osg,reed,0.82388087038137037
osg,sim,0.83457562537346874
ngd,pcg_h,0.82402060797664289
ngd,rwc,0.84506613432873023
ngd,rif,0.82870068776178185
ngd,pcg_g,0.85233693078717787
ngd,tgb,0.88449705079609231
ngd,uuuu,0.89342848446638723
ngd,tgc,0.81670550475508696
ngd,urg,0.91483324373110253
ngd,reed,0.87216727965523821
ngd,parr,0.8910929274478645
ngd,usas,0.81678381092622687
ngd,pzg,0.87823957825665255
ngd,visi,0.91262816226674937
ngd,rhe,-0.86215499928915107
ngd,nsu,0.81581221509166812
ngd,sga,0.90292028662682244
ngd,tmq,0.86466067860343121
ngd,svm,0.84794722120354282
ngd,xpl,-0.90259688914751035
ngd,nnvc,0.88093927425476215
ngd,wyy,0.8366056844454417
ngd,trxc,0.90760232749830805
ngd,sdpi,0.83543134356332982
aug,usas,-0.86319645527670841
aug,ecf,0.89138109276493127
aug,cmt,-0.80525304385705365
aug,utg,-0.81160179879882022
aug,tmq,0.82539970215358238
aug,kiq,0.85276892958369011
aug,brg_d,0.8394091863106018
aug,brg_c,-0.84159832844984495
aug,ead,-0.92765556585661846
aug,plx,-0.88070913946078055
aug,tgb,-0.80881420911126034
aug,msn,-0.86717285650021481
aug,teum,-0.81237429600835931
aug,dhy,0.83452602472534676
aug,ctek,0.85168305720765047
aug,ufab,0.84116241576190676
aug,glq,0.89346585185564731
aug,plm,0.9369706505617883
aug,cto,0.87364812063696518
aug,svt,0.88506375070853271
aug,glu_a,0.86929399595244949
ocx,trx,0.87988503175089983
ocx,ogen,0.81904582798259107
ocx,uqm,0.82297744565617548
ocx,parr,-0.80175636673833184
ocx,vcf,0.88976863541056639
ocx,onp,0.83819400088321516
ocx,pcg_a,0.84911021216075178
ocx,osg,0.84361727927701247
ocx,vfl,-0.89568033910082656
rei,rhe_a,0.82061003454167247
rei,vhc,0.84567483956048561
cvm-ws,rox,0.83032814976458569
cvm-ws,cvm,0.85962385079791714
cvm-ws,tik,0.81832663017715956
cvm-ws,dit,0.94452434048834077
cvm-ws,fpp-ws,0.8397691166124519
cvm-ws,micr,0.81909939889881445
ainc,ggn_b,0.86768300319489711
ainc,mhe,-0.80380864261629226
ainc,pcg_a,-0.9361068534938457
ainc,micr,0.84145967907784469
ainc,dss,-0.87278413632603613
ainc,ocx,-0.80045281098552257
ainc,rwc,-0.8403239577725552
ainc,cvm,0.91329103944951051
ainc,tphs,0.872623552257623
ainc,vgz,0.85664954770354174
ainc,nml,-0.82608768919711628
ainc,cqp,0.87408459137875949
ainc,rhe,0.86056341688347204
ainc,trt,-0.81590836155469848
sens,uuuu,0.85321082403110615
sens,ssn,0.88165055889996813
sens,xtnt,0.83167108987524518
sens,uwn,0.82387461798120698
sens,sga,0.82285546506311624
sens,wyy,0.90404790262161738
sens,srci,0.86731334349749489
sens,visi,0.83801700455448225
sens,sim,0.82352028745274108
sens,urg,0.82418878411618823
bfy,ssy,0.87574812235274202
bfy,cef,-0.82403296770584777
bfy,onp,0.85232348930075985
bfy,inuv,0.87292577764737289
bfy,mpo,0.92700746863563865
pcg_a,trx,0.83484875888917409
pcg_a,rwc,0.89036237563937448
pcg_a,tphs,-0.90451195863965583
pcg_a,vcf,0.81809340712600576
pcg_a,vgz,-0.90266008233184392
pcg_a,rhe,-0.87892696604247089
pcg_a,trt,0.81168546976756673
ssy,utg,0.85067294451064046
ssy,vcf,0.81594148071331341
mpo,ocx,0.82113025250890215
mpo,msl,0.90553237931593999
mpo,ssy,0.94517435382988046
mpo,utg,0.89351843616008764
mpo,vcf,0.82299713417304055
mpo,vii,-0.84660434279149699
mpo,nak,0.83994673341492143
mpo,ogen,0.86104606875719458
mpo,rvp,0.88978106243951549
mpo,plym,0.84479533520524475
ped,vfl,-0.88209691007172608
ble,idn,0.85429013450715319
ble,nen,0.83993401739874729
ble,njv,0.8316170858007601
ble,lgl,0.82768746770258983
ble,blj,0.8879044250881768
ble,bzm,0.88848630014455621
ble,uec,0.80181137910232558
ble,htm,0.8410761447008015
ble,miw,0.8750920201828829
ssn,uuuu,0.8152443604024141
ssn,urg,0.84368132917798722
ssn,uwn,0.89859617427011862
ssn,wyy,0.88708065017704429
uwn,wyy,0.87470519187067952
glow,ptn,0.92843998597612065
glow,pcg_h,0.93750050420470155
glow,htm,0.85298676399094853
glow,pcg_g,0.8340259323786321
glow,uec,0.85176907618789299
glow,ins,0.86173976034513344
glow,sga,0.93763848420413509
glow,nbh,0.85046377121832373
glow,nbo,0.89338888155994001
glow,lov,0.91577734288665902
glow,rif,0.81949277572119694
glow,lng,0.87393038696255565
glow,pzg,0.86081290809913014
glow,osg,0.8818000003727634
glow,nen,0.85339220285584827
glow,tmq,0.89477975535319609
glow,sgy-ws,0.86660199711018016
glow,msn,-0.84319657673622195
glow,nnvc,0.90595457830219561
glow,imo,0.91072393652201178
glow,trxc,0.87077031103032232
glow,teum,-0.81847755562823155
glow,igc,0.94767568222611143
glow,sens,0.84953130719718617
glow,syn,0.8113100791301161
glow,sim,0.86199593070044334
glow,nzf,0.83046939800648933
glow,gst_b,0.81047842392980751
glow,srci,0.87836113347887157
glow,mmv,0.86349993329625296
glow,micr,-0.86629627524358743
glow,ior,-0.81659132423905112
glow,uuuu,0.91641835449120956
glow,ibio,-0.82485072787974445
glow,ssn,0.82154532014969595
glow,reed,0.90473857655849965
glow,parr,0.88013167909028633
glow,moc,0.850401655752408
glow,xpo,0.82031229710175135
glow,visi,0.88276598843072429
glow,xtnt,0.83023980331915015
glow,lts,0.83059868020624017
glow,gss,0.82532679421038013
glow,urg,0.90921549287470715
glow,sach,-0.85893749608128589
glow,gst,0.81933529436422137
glow,wyy,0.93846836272009349
glow,hcac-ws,-0.8329091044100877
glow,uwn,0.86213187877851882
cmcl,ssy,0.90300371342272467
cmcl,mpo,0.88866799205396751
cmcl,ern,0.8898730641654502
cmcl,inuv,0.85201657111571893
cmcl,onp,0.80976790616683914
dpw,msn,0.82527565833421768
dpw,nyh,0.80957038171579854
dpw,nog,-0.87451498172359088
dpw,gbr,0.82127367918422134
dpw,teum,0.82069708366917149
dpw,glq,-0.80282704468342758
dpw,glu_a,-0.82752947282467271
dpw,ead,0.83041088502007698
evi,ocx,-0.80377955515991417
evi,ggn_b,0.83148259297899885
evi,mhe,-0.87810613355381451
evi,tphs,0.80124154269637271
evi,vcf,-0.84573122665780831
evi,trx,-0.82018831454370955
evi,pcg_a,-0.81302652262471298
evm,gdp,-0.83738750494458836
evm,mlss,0.92136127538451951
evm,vfl,-0.87526842615199041
evm,lgl,0.8669002729723968
evm,htm,0.86337552255059358
evm,mmv,0.94037601089319311
evm,sky,0.83201403379881234
evm,syn,0.96830323858054057
evm,trxc,0.86508994656464377
evm,nbo,0.91858562165965807
evm,njv,0.83177415189465853
evo,pcg_h,0.90199812303193738
evo,htm,0.9188313849399391
evo,sach,-0.86275146941099001
evo,uec,0.80317526305593545
evo,rif,0.86258792817751107
evo,nbh,0.83291850205217788
evo,nbo,0.91687159778442806
evo,njv,0.91860753135552531
evo,sga,0.90898502923946578
evo,ngd,0.83045252655994872
evo,tmq,0.84214614230901585
evo,ggn_b,0.8358178378528669
evo,xpl,-0.86130423511245668
evo,fen,0.87879201995825718
evo,nnvc,0.87667326963636427
evo,sky,0.82708897659573999
evo,imo,0.81539945009036685
evo,trxc,0.88542772646990464
evo,nyh,-0.81271373498955912
evo,teum,-0.85780674022710857
evo,igc,0.85493968443311075
evo,lov,0.90766126446879369
evo,syn,0.94737028525892708
evo,sim,0.87050900653142671
evo,nen,0.80544235536237441
evo,mmv,0.93758227969472807
evo,wtt,0.84271610351694148
evo,lgl,0.86654623407787901
evo,mlss,0.83212617286390411
evo,nog,0.80743450351532364
evo,ibio,-0.80544906099649405
evo,micr,-0.85054310633438113
evo,uuuu,0.85955649419760272
evo,visi,0.90749918569208721
evo,glow,0.90256214549758917
evo,urg,0.88468430554365951
evo,gst,0.88986473236364572
evo,fsi,0.81565981853497194
evo,wyy,0.88814915182748988
evo,idn,0.82304571906120183
evo,gbr,-0.82153886596608094
evo,nzf,0.81946701187501592
evo,mvf,-0.8059814655616454
emi,ngd,0.87214492930369558
emi,pcg_h,0.82468177519473684
emi,rwc,0.8429578936566432
emi,prk,0.8220894547311175
emi,trxc,0.89370551412715726
emi,esnc,0.87603319334677876
emi,mmv,0.88770171764067796
emi,pcg_g,-0.84917396404685475
emi,plym,-0.80779236128584753
emi,uuuu,0.85273644959305195
emi,evbn,0.85583439751567103
emi,liqt,0.80960230935436817
emi,urg,0.90532489222434165
emi,nbo,0.81662062483185949
emi,njv,0.80886025112108151
emi,myo,0.88548428395196366
emi,wyy,0.83441834557364658
emi,visi,0.84205110856737564
emi,glow,0.82280907294114214
emi,nen,0.81665713981108068
emi,enlk,0.86920860196030214
emi,svm,0.90580987096630683
emi,esp,0.85841622835757259
emi,nnvc,0.86616423573050594
emi,evo,0.83033638419806444
emi,imo,0.83698497908746894
emi,evy,0.87850008778123223
emi,lov,0.83114615972452444
emi,fpp,0.81193709069051434
emi,fsi,0.81014122347454531
emi,reed,0.8448184117245181
emi,gvp,-0.88524726142374388
emi,emx,0.86146537368516718
emi,parr,0.85989653133388688
emj,svm,-0.845987878984367
emj,xpo,0.86074607355158661
emj,tis,-0.90355002641601834
emj,tik,-0.86120363780280385
emj,lng,0.85022156524026871
emj,glu_a,0.8585707263886776
emj,emx,-0.86398486614290804
emj,pcg_g,0.80422923830324433
evy,ptn,0.83581706929074728
evy,nby,0.84560501464959836
evy,pcg_b,-0.87074097447538401
evy,htm,0.81875175119541121
evy,srci,0.82736085606646792
evy,ntip,0.81223818074734488
evy,prk,0.93016019266044858
evy,ior,0.80650880979885964
evy,plg,0.85872868814695225
evy,intt,0.86544862736642136
evy,pcg_h,0.80652203656963362
evy,reed,0.83151416820980106
evy,parr,0.91622818901309466
evy,myo,0.92292835655522087
evy,pcg_g,-0.87637280184451805
evy,trxc,0.80883707783678171
evy,glow,0.8002468002311165
evy,tgb,0.89607054906592609
evy,urg,0.85995140482879451
evy,nspr,0.85104557677543391
evy,irt,0.84826499839475045
evy,wyy,0.85331364878926697
evy,hcac-u,-0.83506582065167034
evy,msn,0.88084079709979268
evy,igc,0.83753709332239534
evy,vnrx,0.8300490699429447
evy,sens,0.80617106145174566
evy,gvp,-0.85018658457453566
evy,trt,0.81790382267182171
evy,glv,0.90091991367460766
evy,njv,0.86496351689566364
crf,dnn,0.80008903800869913
dit,dpw,0.82024082072500359
dit,ecf,-0.92771972532385438
dit,glu_a,-0.86125910178625931
dit,utg,0.80762877886093987
dit,nog,-0.82820682551387237
dit,ead,0.8545588957940361
dit,emj,-0.82618029004587501
dit,gbr,0.83016168902648435
dit,hnw,0.81369497775525756
dit,glq,-0.82524850986053278
dit,plm,-0.82193942080737448
cmt,crvp,-0.85938938186477976
cmt,nby,0.85281219781220707
cmt,nog,-0.84361589737547826
cmt,pcg_b,-0.8652970615744735
cmt,glu_a,-0.92416879716845735
cmt,ead,0.85413931897837059
cmt,prk,0.84108933378228312
cmt,pcg_g,-0.90354286593477673
cmt,tgb,0.81432067349054571
cmt,seb,-0.8655955504049162
cmt,myo,0.84629894172253484
cmt,sce_e,-0.80684068725268743
cmt,visi,-0.80910786249992328
cmt,jrjr,-0.84710350687431768
cmt,dpw,0.83971994648688597
cmt,tmq,-0.83003574603520236
cmt,ensv,-0.81517051202236412
cmt,evy,0.82673065686700475
cmt,cvu,-0.8338943555911521
cmt,emj,-0.80698921872724427
cmt,msn,0.90480582107911589
cmt,nyh,0.83846416247467159
cmt,epm,0.83225886156343787
cmt,lov,-0.80151539756381363
cmt,sim,-0.87112539815602763
cmt,sens,-0.82948207529538798
cmt,ior,0.86171620580512365
cmt,emx,0.82679178021348998
cmt,glv,0.83342363955030263
emx,yuma,-0.85894785767169879
emx,rwc,0.85647992756887703
emx,nhc,0.87910682750262059
emx,evy,0.88990494831312417
emx,esnc,0.8806860895694627
emx,ggn_b,-0.83952198677725975
emx,plym,-0.82090098841148262
emx,ior,0.83483516099082289
emx,intt,0.84449658625526902
emx,vfl,0.89360637490288142
emx,parr,0.86947012013678238
emx,myo,0.9114824573716761
emx,prk,0.90973996079664388
emx,pcg_g,-0.89069010437528717
emx,ensv,0.82076010571654245
emx,svm,0.81460980017581763
emx,uqm,-0.80731287583883848
emx,ntip,0.81998205239198285
emx,nspr,0.85840627223046262
emx,jrjr,-0.83583455230264758
emx,tis,0.81925975717021238
emx,msn,0.86349386151704854
emx,msl,-0.80904002019335408
emx,sim,0.81033641699250059
emx,hnw,-0.81799565859800627
emx,enx,-0.83689234428649906
emx,gvp,-0.94061946222791371
emx,glv,0.9387695481690369
emx,seb,0.86302822316062178
evv,ptn,0.83768016073749163
evv,rhe_a,0.82423367246304868
evv,urg,0.87654860309874971
evv,fsi,0.8171318896839832
evv,pcg_g,0.80234171161953882
evv,wyy,0.81829236535543415
evv,lov,0.81546861039585505
evv,fpp,0.85786606495163054
evv,reed,0.87453203420728032
evv,pzg,0.80923553365878709
evv,parr,0.83023388366568662
crvp,yuma,0.90576664649177496
crvp,rwc,-0.88348533696347131
crvp,esnc,-0.86644937658506149
crvp,ggn_b,0.83573309607078627
crvp,plym,0.81996479433297387
crvp,syn,0.84064741281872546
crvp,liqt,-0.87740313511081325
crvp,vfl,-0.809049745416208
crvp,prk,-0.92494093414768208
crvp,myo,-0.89804997212807869
crvp,pcg_g,0.89171168493101105
crvp,mxc,0.83235533485909208
crvp,mlss,0.81217255000049293
crvp,dla,-0.80425473972111339
crvp,svm,-0.82992583397561459
crvp,evy,-0.85717987471729662
crvp,emi,-0.85289739043746859
crvp,emj,0.81887586541740431
crvp,msn,-0.80988372290054922
crvp,hnw,0.88931547553158075
crvp,gvp,0.90261015213694518
crvp,emx,-0.92620557718477792
crvp,glv,-0.89884055888897207
nby,nen,-0.94316456122866033
nby,ngd,-0.8608209458048296
nby,urg,-0.84339084353595495
nby,xpo,-0.81241308947464141
nby,nspr,0.84695341541804459
nby,pcg_g,-0.87213026233822433
nby,tis,0.88321771507453539
nby,plg,0.89038218269022273
nby,trxc,-0.8471828079947985
nby,vfl,0.96245296493457455
nby,reed,-0.8899222879596469
nby,tmq,-0.85356688512439338
nby,plx,0.86423571487411055
cqh,tgb,0.81858783932371659
cqh,dla,0.87813243908780381
cqh,vfl,0.86038450048596282
cqh,uqm,-0.80567474894407187
cqh,ocx,-0.85682172024269976
cqh,pcg_b,-0.82930149945716891
cqh,irt,0.86080041626680448
cqh,ntip,0.88064398723971038
cqh,prk,0.82100699597178628
cqh,pcg_g,-0.82593572252711467
cqh,plg,0.87000301497551524
cqh,evy,0.80328450783920291
cqh,msl,-0.86854742544318864
cqh,parr,0.85288670442402581
cqh,myo,0.88345044309846343
cqh,enx,-0.836836973027134
cqh,gvp,-0.87534683040296413
cqh,emx,0.81194972480181016
cqh,vnrx,0.86031199809311909
htm,ptn,0.83745711553547242
htm,imuc,0.81747720782370059
htm,pcg_b,0.82277282893138859
htm,pcg_h,0.93918512252316044
htm,uec,0.80163534540007841
htm,ins,0.81428542130831671
htm,intt,0.84530354569905364
htm,nbo,0.89865598610073483
htm,njv,0.87032886311285018
htm,lov,0.87246294912710198
htm,rif,0.88092776337988365
htm,lng,0.87062899478019884
htm,nsu,0.83824866048226587
htm,sga,0.87525259473354833
htm,nen,0.83324386739438594
htm,tmq,0.80552362634233543
htm,visi,0.83943975517218927
htm,xpl,-0.80973536538948043
htm,nnvc,0.87188418785191457
htm,sky,0.83550130753988561
htm,imo,0.85306394880144132
htm,trxc,0.84983035461551437
htm,igc,0.88680754907222403
htm,sens,0.90091473419625823
htm,sim,0.82692876953614458
htm,ngd,0.80760316782633046
htm,rwc,0.84701450734354089
htm,lgl,0.85916452249292419
htm,mmv,0.88820835989668145
htm,syn,0.89292453301619368
htm,sach,-0.83737954471641851
htm,uuuu,0.86459482165375412
htm,ssn,0.81975037983082477
htm,reed,0.80939149931227194
htm,mza,-0.83298620262225698
htm,sbi,0.80824771696839359
htm,jrjr,0.86529905505081228
htm,xtnt,0.89986234082587313
htm,lts,0.83815938182476124
htm,urg,0.88353491092927416
htm,srci,0.82355394959911943
htm,rhe,-0.80068985128050885
htm,wyy,0.91382450562832962
htm,idn,0.85010511272664424
htm,miw,0.82487460142970148
htm,parr,0.80999138449484898
btx,imuc,0.82979707448672724
btx,ssy,0.83294882407895954
btx,nhc,-0.82872557711410577
btx,pcg_b,0.86715229757509749
btx,caw,0.89106003027754976
btx,nby,-0.83707918108749779
btx,prk,-0.85989180160357648
btx,ior,-0.90138470465686638
btx,plg,-0.84546015434487209
btx,intt,-0.81180705358622629
btx,irt,-0.87767956653608281
btx,parr,-0.84012338896807637
btx,myo,-0.88645053176325284
btx,pcg_g,0.86396715202104213
btx,jrjr,0.87987404286378534
btx,tgb,-0.82780738905591111
btx,cqh,-0.87593663041952607
btx,xpo,0.8110661071962606
btx,ocx,0.88555079204799347
btx,ntip,-0.91394629662399574
btx,nspr,-0.80646476819131374
btx,cvu,0.87992108243183231
btx,inuv,0.84826120403528404
btx,tis,-0.85629814314031028
btx,grf,0.8037116623047037
btx,msn,-0.83602914793842498
btx,egi,-0.85648191465641976
btx,msl,0.91191665342255301
btx,mpo,0.86119329690168001
btx,enx,0.90596931164465633
btx,gvp,0.8973641814072908
btx,fpp-ws,0.86774292188493363
btx,emx,-0.80612419490790366
btx,vnrx,-0.87749520907676826
uec,uuuu,0.82128772136372574
